,Customer ID,Loan Sanction Amount (USD)
4869,C-42107,36999.425
4870,C-19462,36999.425
4871,C-13984,36999.425
4872,C-19569,36999.425
4873,C-41503,36999.425
4874,C-40118,36999.425
4875,C-20199,36999.425
4876,C-39106,36999.425
4877,C-10999,36999.425
4878,C-26109,36999.425
4879,C-48139,36999.425
4880,C-30127,36999.425
4881,C-29067,36999.425
4882,C-31918,36999.425
4883,C-48942,36999.425
4884,C-40385,36999.425
4885,C-8716,36999.425
4886,C-1163,36999.425
4887,C-9084,36999.425
4888,C-16587,36999.425
4889,C-43179,36999.425
4890,C-27546,36999.425
4891,C-42522,36999.425
4892,C-40244,36999.425
4893,C-26473,36999.425
4894,C-4847,36999.425
4895,C-39685,36999.425
4896,C-31526,36999.425
4897,C-29902,36999.425
4898,C-27394,36999.425
4899,C-44467,36999.425
4900,C-16042,36999.425
4901,C-34708,36999.425
4902,C-40019,36999.425
4903,C-18430,36999.425
4904,C-17655,36999.425
4905,C-10936,36999.425
4906,C-40113,36999.425
4907,C-25016,36999.425
4908,C-43047,36999.425
4909,C-20169,36999.425
4910,C-6770,36999.425
4911,C-34478,36999.425
4912,C-5030,36999.425
4913,C-45009,36999.425
4914,C-38201,36999.425
4915,C-8681,36999.425
4916,C-1813,36999.425
4917,C-23497,36999.425
4918,C-30489,36999.425
4919,C-19081,36999.425
4920,C-6140,36999.425
4921,C-28403,36999.425
4922,C-10320,36999.425
4923,C-29827,36999.425
4924,C-5411,36999.425
4925,C-41756,36999.425
4926,C-16016,36999.425
4927,C-46635,36999.425
4928,C-29056,36999.425
4929,C-20860,36999.425
4930,C-20073,36999.425
4931,C-31048,36999.425
4932,C-34492,36999.425
4933,C-28990,36999.425
4934,C-3739,36999.425
4935,C-39296,36999.425
4936,C-36166,36999.425
4937,C-46576,36999.425
4938,C-14205,36999.425
4939,C-22757,36999.425
4940,C-44740,36999.425
4941,C-17342,36999.425
4942,C-49089,36999.425
4943,C-9040,36999.425
4944,C-32994,36999.425
4945,C-28309,36999.425
4946,C-42329,36999.425
4947,C-58,36999.425
4948,C-33568,36999.425
4949,C-22856,36999.425
4950,C-6257,36999.425
4951,C-21096,36999.425
4952,C-9193,36999.425
4953,C-45971,36999.425
4954,C-27395,36999.425
4955,C-32762,36999.425
4956,C-10573,36999.425
4957,C-13608,36999.425
4958,C-34298,36999.425
4959,C-11113,36999.425
4960,C-6189,36999.425
4961,C-8477,36999.425
4962,C-10056,36999.425
4963,C-47166,36999.425
4964,C-3625,36999.425
4965,C-16113,36999.425
4966,C-7291,36999.425
4967,C-48284,36999.425
4968,C-2629,36999.425
4969,C-18503,36999.425
4970,C-24072,36999.425
4971,C-25858,36999.425
4972,C-31232,36999.425
4973,C-20523,36999.425
4974,C-24307,36999.425
4975,C-36770,36999.425
4976,C-14788,36999.425
4977,C-38016,36999.425
4978,C-15733,36999.425
4979,C-37589,36999.425
4980,C-33230,36999.425
4981,C-36700,36999.425
4982,C-2859,36999.425
4983,C-30324,36999.425
4984,C-28653,36999.425
4985,C-10666,36999.425
4986,C-48902,36999.425
4987,C-28435,36999.425
4988,C-4159,36999.425
4989,C-23496,36999.425
4990,C-7456,36999.425
4991,C-15632,36999.425
4992,C-17370,36999.425
4993,C-14347,36999.425
4994,C-38403,36999.425
4995,C-49563,36999.425
4996,C-16500,36999.425
4997,C-49787,36999.425
4998,C-19719,36999.425
4999,C-47381,36999.425
5000,C-45573,36999.425
5001,C-39021,36999.425
5002,C-36044,36999.425
5003,C-45885,36999.425
5004,C-19497,36999.425
5005,C-27415,36999.425
5006,C-30257,36999.425
5007,C-11455,36999.425
5008,C-22672,36999.425
5009,C-43982,36999.425
5010,C-33632,36999.425
5011,C-26101,36999.425
5012,C-29753,36999.425
5013,C-37802,36999.425
5014,C-49214,36999.425
5015,C-8360,36999.425
5016,C-34730,36999.425
5017,C-15385,36999.425
5018,C-12009,36999.425
5019,C-5494,36999.425
5020,C-18737,36999.425
5021,C-48493,36999.425
5022,C-7745,36999.425
5023,C-48893,36999.425
5024,C-45712,36999.425
5025,C-16773,36999.425
5026,C-377,36999.425
5027,C-46760,36999.425
5028,C-36439,36999.425
5029,C-17581,36999.425
5030,C-21853,36999.425
5031,C-24162,36999.425
5032,C-23431,36999.425
5033,C-15136,36999.425
5034,C-8173,36999.425
5035,C-20067,36999.425
5036,C-26726,36999.425
5037,C-29254,36999.425
5038,C-7989,36999.425
5039,C-12558,36999.425
5040,C-30641,36999.425
5041,C-46585,36999.425
5042,C-16253,36999.425
5043,C-40980,36999.425
5044,C-14151,36999.425
5045,C-32035,36999.425
5046,C-8996,36999.425
5047,C-27943,36999.425
5048,C-5083,36999.425
5049,C-48849,36999.425
5050,C-34235,36999.425
5051,C-1073,36999.425
5052,C-48455,36999.425
5053,C-12471,36999.425
5054,C-47301,36999.425
5055,C-46482,36999.425
5056,C-21486,36999.425
5057,C-2746,36999.425
5058,C-6737,36999.425
5059,C-44345,36999.425
5060,C-1124,36999.425
5061,C-27602,36999.425
5062,C-47814,36999.425
5063,C-39662,36999.425
5064,C-30803,36999.425
5065,C-4386,36999.425
5066,C-36021,36999.425
5067,C-35944,36999.425
5068,C-29139,36999.425
5069,C-1458,36999.425
5070,C-37186,36999.425
5071,C-10144,36999.425
5072,C-2486,36999.425
5073,C-15258,36999.425
5074,C-43004,36999.425
5075,C-45626,36999.425
5076,C-34459,36999.425
5077,C-44020,36999.425
5078,C-33815,36999.425
5079,C-9817,36999.425
5080,C-40758,36999.425
5081,C-19261,36999.425
5082,C-16250,36999.425
5083,C-12112,36999.425
5084,C-40081,36999.425
5085,C-14169,36999.425
5086,C-40753,36999.425
5087,C-21075,36999.425
5088,C-209,36999.425
5089,C-28723,36999.425
5090,C-8384,36999.425
5091,C-24710,36999.425
5092,C-10815,36999.425
5093,C-48481,36999.425
5094,C-25158,36999.425
5095,C-16452,36999.425
5096,C-18033,36999.425
5097,C-7120,36999.425
5098,C-21479,36999.425
5099,C-33978,36999.425
5100,C-19024,36999.425
5101,C-12092,36999.425
5102,C-29058,36999.425
5103,C-6294,36999.425
5104,C-45783,36999.425
5105,C-25788,36999.425
5106,C-17452,36999.425
5107,C-32973,36999.425
5108,C-37672,36999.425
5109,C-37335,36999.425
5110,C-34136,36999.425
5111,C-43061,36999.425
5112,C-26811,36999.425
5113,C-7378,36999.425
5114,C-13862,36999.425
5115,C-21747,36999.425
5116,C-7236,36999.425
5117,C-12310,36999.425
5118,C-24609,36999.425
5119,C-4881,36999.425
5120,C-16144,36999.425
5121,C-4166,36999.425
5122,C-10245,36999.425
5123,C-7703,36999.425
5124,C-44076,36999.425
5125,C-36028,36999.425
5126,C-45994,36999.425
5127,C-26860,36999.425
5128,C-45381,36999.425
5129,C-32101,36999.425
5130,C-45650,36999.425
5131,C-6529,36999.425
5132,C-3249,36999.425
5133,C-14501,36999.425
5134,C-47482,36999.425
5135,C-9265,36999.425
5136,C-13907,36999.425
5137,C-31288,36999.425
5138,C-21128,36999.425
5139,C-31000,36999.425
5140,C-33830,36999.425
5141,C-5806,36999.425
5142,C-28960,36999.425
5143,C-14102,36999.425
5144,C-2002,36999.425
5145,C-38928,36999.425
5146,C-39637,36999.425
5147,C-11868,36999.425
5148,C-22410,36999.425
5149,C-24637,36999.425
5150,C-19825,36999.425
5151,C-21363,36999.425
5152,C-18787,36999.425
5153,C-28311,36999.425
5154,C-19240,36999.425
5155,C-2256,36999.425
5156,C-13465,36999.425
5157,C-41161,36999.425
5158,C-35320,36999.425
5159,C-2557,36999.425
5160,C-11901,36999.425
5161,C-13707,36999.425
5162,C-4691,36999.425
5163,C-4948,36999.425
5164,C-35013,36999.425
5165,C-25560,36999.425
5166,C-15549,36999.425
5167,C-17882,36999.425
5168,C-48217,36999.425
5169,C-5734,36999.425
5170,C-13381,36999.425
5171,C-44831,36999.425
5172,C-21453,36999.425
5173,C-23931,36999.425
5174,C-46714,36999.425
5175,C-22735,36999.425
5176,C-15846,36999.425
5177,C-13910,36999.425
5178,C-541,36999.425
5179,C-23722,36999.425
5180,C-23468,36999.425
5181,C-12670,36999.425
5182,C-31052,36999.425
5183,C-47929,36999.425
5184,C-18679,36999.425
5185,C-23467,36999.425
5186,C-49976,36999.425
5187,C-13841,36999.425
5188,C-26539,36999.425
5189,C-30850,36999.425
5190,C-20498,36999.425
5191,C-46865,36999.425
5192,C-31402,36999.425
5193,C-42130,36999.425
5194,C-30786,36999.425
5195,C-31663,36999.425
5196,C-38513,36999.425
5197,C-15261,36999.425
5198,C-38486,36999.425
5199,C-1267,36999.425
5200,C-43362,36999.425
5201,C-20821,36999.425
5202,C-44201,36999.425
5203,C-25502,36999.425
5204,C-14087,36999.425
5205,C-19974,36999.425
5206,C-10683,36999.425
5207,C-4117,36999.425
5208,C-19200,36999.425
5209,C-47276,36999.425
5210,C-18041,36999.425
5211,C-46686,36999.425
5212,C-19372,36999.425
5213,C-21338,36999.425
5214,C-46659,36999.425
5215,C-40708,36999.425
5216,C-17376,36999.425
5217,C-9635,36999.425
5218,C-30329,36999.425
5219,C-22794,36999.425
5220,C-13945,36999.425
5221,C-42021,36999.425
5222,C-527,36999.425
5223,C-32612,36999.425
5224,C-40428,36999.425
5225,C-8175,36999.425
5226,C-25335,36999.425
5227,C-36559,36999.425
5228,C-34181,36999.425
5229,C-49559,36999.425
5230,C-27473,36999.425
5231,C-20106,36999.425
5232,C-43623,36999.425
5233,C-11795,36999.425
5234,C-26607,36999.425
5235,C-26525,36999.425
5236,C-23680,36999.425
5237,C-5423,36999.425
5238,C-16050,36999.425
5239,C-38447,36999.425
5240,C-15603,36999.425
5241,C-49509,36999.425
5242,C-25695,36999.425
5243,C-25058,36999.425
5244,C-26949,36999.425
5245,C-27148,36999.425
5246,C-43092,36999.425
5247,C-183,36999.425
5248,C-31036,36999.425
5249,C-25122,36999.425
5250,C-13491,36999.425
5251,C-43972,36999.425
5252,C-3330,36999.425
5253,C-32302,36999.425
5254,C-34102,36999.425
5255,C-4632,36999.425
5256,C-17897,36999.425
5257,C-48972,36999.425
5258,C-32343,36999.425
5259,C-45024,36999.425
5260,C-819,36999.425
5261,C-46967,36999.425
5262,C-26832,36999.425
5263,C-24818,36999.425
5264,C-45461,36999.425
5265,C-40987,36999.425
5266,C-3610,36999.425
5267,C-37574,36999.425
5268,C-10490,36999.425
5269,C-43755,36999.425
5270,C-9457,36999.425
5271,C-20468,36999.425
5272,C-39647,36999.425
5273,C-23024,36999.425
5274,C-29074,36999.425
5275,C-34896,36999.425
5276,C-17689,36999.425
5277,C-16146,36999.425
5278,C-37020,36999.425
5279,C-8307,36999.425
5280,C-2134,36999.425
5281,C-13904,36999.425
5282,C-21181,36999.425
5283,C-19484,36999.425
5284,C-10745,36999.425
5285,C-38407,36999.425
5286,C-25107,36999.425
5287,C-38115,36999.425
5288,C-24731,36999.425
5289,C-106,36999.425
5290,C-3281,36999.425
5291,C-5520,36999.425
5292,C-33562,36999.425
5293,C-46361,36999.425
5294,C-29222,36999.425
5295,C-19041,36999.425
5296,C-13258,36999.425
5297,C-32177,36999.425
5298,C-10266,36999.425
5299,C-3894,36999.425
5300,C-46377,36999.425
5301,C-7106,36999.425
5302,C-1850,36999.425
5303,C-8353,36999.425
5304,C-39289,36999.425
5305,C-14761,36999.425
5306,C-23984,36999.425
5307,C-49865,36999.425
5308,C-17972,36999.425
5309,C-26328,36999.425
5310,C-31589,36999.425
5311,C-653,36999.425
5312,C-37069,36999.425
5313,C-46267,36999.425
5314,C-46291,36999.425
5315,C-41904,36999.425
5316,C-37078,36999.425
5317,C-38651,36999.425
5318,C-9376,36999.425
5319,C-16710,36999.425
5320,C-27557,36999.425
5321,C-4282,36999.425
5322,C-3085,36999.425
5323,C-12988,36999.425
5324,C-26240,36999.425
5325,C-31493,36999.425
5326,C-39810,36999.425
5327,C-36800,36999.425
5328,C-9616,36999.425
5329,C-7769,36999.425
5330,C-3661,36999.425
5331,C-29740,36999.425
5332,C-35302,36999.425
5333,C-18281,36999.425
5334,C-1430,36999.425
5335,C-21542,36999.425
5336,C-11156,36999.425
5337,C-23922,36999.425
5338,C-46074,36999.425
5339,C-13637,36999.425
5340,C-9677,36999.425
5341,C-26485,36999.425
5342,C-4436,36999.425
5343,C-13524,36999.425
5344,C-6792,36999.425
5345,C-31433,36999.425
5346,C-33613,36999.425
5347,C-42316,36999.425
5348,C-30814,36999.425
5349,C-37241,36999.425
5350,C-38187,36999.425
5351,C-1398,36999.425
5352,C-37445,36999.425
5353,C-30369,36999.425
5354,C-39137,36999.425
5355,C-12983,36999.425
5356,C-37958,36999.425
5357,C-46462,36999.425
5358,C-26849,36999.425
5359,C-28534,36999.425
5360,C-13209,36999.425
5361,C-36678,36999.425
5362,C-49312,36999.425
5363,C-15449,36999.425
5364,C-18017,36999.425
5365,C-1255,36999.425
5366,C-21876,36999.425
5367,C-45620,36999.425
5368,C-18488,36999.425
5369,C-47056,36999.425
5370,C-14279,36999.425
5371,C-6228,36999.425
5372,C-32821,36999.425
5373,C-21651,36999.425
5374,C-44848,36999.425
5375,C-46555,36999.425
5376,C-7167,36999.425
5377,C-89,36999.425
5378,C-8809,36999.425
5379,C-2744,36999.425
5380,C-44463,36999.425
5381,C-3755,36999.425
5382,C-4163,36999.425
5383,C-16641,36999.425
5384,C-49587,36999.425
5385,C-29384,36999.425
5386,C-26047,36999.425
5387,C-17845,36999.425
5388,C-14269,36999.425
5389,C-44148,36999.425
5390,C-5845,36999.425
5391,C-5900,36999.425
5392,C-48833,36999.425
5393,C-37738,36999.425
5394,C-2951,36999.425
5395,C-42636,36999.425
5396,C-34089,36999.425
5397,C-49178,36999.425
5398,C-6633,36999.425
5399,C-28930,36999.425
5400,C-5106,36999.425
5401,C-46913,36999.425
5402,C-37197,36999.425
5403,C-24689,36999.425
5404,C-33721,36999.425
5405,C-934,36999.425
5406,C-14828,36999.425
5407,C-48369,36999.425
5408,C-19437,36999.425
5409,C-14692,36999.425
5410,C-31154,36999.425
5411,C-362,36999.425
5412,C-49356,36999.425
5413,C-35700,36999.425
5414,C-13407,36999.425
5415,C-18538,36999.425
5416,C-18974,36999.425
5417,C-22363,36999.425
5418,C-47022,36999.425
5419,C-16320,36999.425
5420,C-48072,36999.425
5421,C-29628,36999.425
5422,C-36577,36999.425
5423,C-8538,36999.425
5424,C-49813,36999.425
5425,C-19068,36999.425
5426,C-35563,36999.425
5427,C-30393,36999.425
5428,C-15090,36999.425
5429,C-45511,36999.425
5430,C-16326,36999.425
5431,C-14026,36999.425
5432,C-25278,36999.425
5433,C-35579,36999.425
5434,C-15012,36999.425
5435,C-30344,36999.425
5436,C-9284,36999.425
5437,C-35905,36999.425
5438,C-16102,36999.425
5439,C-24119,36999.425
5440,C-2516,36999.425
5441,C-11695,36999.425
5442,C-43131,36999.425
5443,C-11029,36999.425
5444,C-16245,36999.425
5445,C-38332,36999.425
5446,C-41611,36999.425
5447,C-396,36999.425
5448,C-15799,36999.425
5449,C-43935,36999.425
5450,C-3502,36999.425
5451,C-24830,36999.425
5452,C-15944,36999.425
5453,C-27859,36999.425
5454,C-20062,36999.425
5455,C-28450,36999.425
5456,C-38903,36999.425
5457,C-16882,36999.425
5458,C-17029,36999.425
5459,C-49667,36999.425
5460,C-48670,36999.425
5461,C-43918,36999.425
5462,C-28514,36999.425
5463,C-38532,36999.425
5464,C-26698,36999.425
5465,C-16126,36999.425
5466,C-41114,36999.425
5467,C-27013,36999.425
5468,C-36962,36999.425
5469,C-10170,36999.425
5470,C-2327,36999.425
5471,C-8639,36999.425
5472,C-37000,36999.425
5473,C-36029,36999.425
5474,C-19979,36999.425
5475,C-19452,36999.425
5476,C-36893,36999.425
5477,C-40153,36999.425
5478,C-27040,36999.425
5479,C-12291,36999.425
5480,C-32329,36999.425
5481,C-38901,36999.425
5482,C-13014,36999.425
5483,C-11166,36999.425
5484,C-7299,36999.425
5485,C-31641,36999.425
5486,C-34905,36999.425
5487,C-23819,36999.425
5488,C-47457,36999.425
5489,C-40607,36999.425
5490,C-12096,36999.425
5491,C-29859,36999.425
5492,C-41013,36999.425
5493,C-4968,36999.425
5494,C-19360,36999.425
5495,C-22531,36999.425
5496,C-7822,36999.425
5497,C-17705,36999.425
5498,C-4394,36999.425
5499,C-36809,36999.425
5500,C-22511,36999.425
5501,C-39198,36999.425
5502,C-4913,36999.425
5503,C-7000,36999.425
5504,C-35606,36999.425
5505,C-44395,36999.425
5506,C-33574,36999.425
5507,C-32812,36999.425
5508,C-36719,36999.425
5509,C-39557,36999.425
5510,C-1917,36999.425
5511,C-38857,36999.425
5512,C-8543,36999.425
5513,C-16364,36999.425
5514,C-35227,36999.425
5515,C-16980,36999.425
5516,C-5856,36999.425
5517,C-35603,36999.425
5518,C-5742,36999.425
5519,C-2214,36999.425
5520,C-34281,36999.425
5521,C-41083,36999.425
5522,C-2878,36999.425
5523,C-40392,36999.425
5524,C-5921,36999.425
5525,C-13837,36999.425
5526,C-48699,36999.425
5527,C-18320,36999.425
5528,C-36467,36999.425
5529,C-10428,36999.425
5530,C-47332,36999.425
5531,C-12301,36999.425
5532,C-32659,36999.425
5533,C-30987,36999.425
5534,C-5889,36999.425
5535,C-26564,36999.425
5536,C-12238,36999.425
5537,C-47324,36999.425
5538,C-38063,36999.425
5539,C-13508,36999.425
5540,C-4543,36999.425
5541,C-7536,36999.425
5542,C-27882,36999.425
5543,C-15527,36999.425
5544,C-34334,36999.425
5545,C-5265,36999.425
5546,C-36683,36999.425
5547,C-28660,36999.425
5548,C-38166,36999.425
5549,C-11562,36999.425
5550,C-38499,36999.425
5551,C-4398,36999.425
5552,C-13042,36999.425
5553,C-45827,36999.425
5554,C-26059,36999.425
5555,C-25728,36999.425
5556,C-28865,36999.425
5557,C-5696,36999.425
5558,C-17389,36999.425
5559,C-8000,36999.425
5560,C-37315,36999.425
5561,C-22860,36999.425
5562,C-26594,36999.425
5563,C-30645,36999.425
5564,C-12524,36999.425
5565,C-35079,36999.425
5566,C-31836,36999.425
5567,C-46564,36999.425
5568,C-40286,36999.425
5569,C-20950,36999.425
5570,C-42064,36999.425
5571,C-37603,36999.425
5572,C-43896,36999.425
5573,C-43380,36999.425
5574,C-20900,36999.425
5575,C-16381,36999.425
5576,C-25157,36999.425
5577,C-647,36999.425
5578,C-11177,36999.425
5579,C-42757,36999.425
5580,C-40557,36999.425
5581,C-4958,36999.425
5582,C-17994,36999.425
5583,C-47451,36999.425
5584,C-24945,36999.425
5585,C-21248,36999.425
5586,C-39149,36999.425
5587,C-44389,36999.425
5588,C-40933,36999.425
5589,C-30736,36999.425
5590,C-22864,36999.425
5591,C-10567,36999.425
5592,C-37988,36999.425
5593,C-49316,36999.425
5594,C-40812,36999.425
5595,C-31656,36999.425
5596,C-25970,36999.425
5597,C-47258,36999.425
5598,C-17396,36999.425
5599,C-20533,36999.425
5600,C-35884,36999.425
5601,C-21536,36999.425
5602,C-16948,36999.425
5603,C-1771,36999.425
5604,C-11581,36999.425
5605,C-19054,36999.425
5606,C-13003,36999.425
5607,C-13276,36999.425
5608,C-49974,36999.425
5609,C-35016,36999.425
5610,C-20492,36999.425
5611,C-13746,36999.425
5612,C-42966,36999.425
5613,C-13282,36999.425
5614,C-17909,36999.425
5615,C-41511,36999.425
5616,C-2990,36999.425
5617,C-3980,36999.425
5618,C-12980,36999.425
5619,C-37876,36999.425
5620,C-4695,36999.425
5621,C-10385,36999.425
5622,C-3809,36999.425
5623,C-43488,36999.425
5624,C-11504,36999.425
5625,C-7587,36999.425
5626,C-9607,36999.425
5627,C-38250,36999.425
5628,C-36558,36999.425
5629,C-8014,36999.425
5630,C-13596,36999.425
5631,C-30582,36999.425
5632,C-30021,36999.425
5633,C-18258,36999.425
5634,C-47417,36999.425
5635,C-48343,36999.425
5636,C-49890,36999.425
5637,C-24979,36999.425
5638,C-34908,36999.425
5639,C-23517,36999.425
5640,C-12995,36999.425
5641,C-3177,36999.425
5642,C-43422,36999.425
5643,C-810,36999.425
5644,C-23230,36999.425
5645,C-15969,36999.425
5646,C-48865,36999.425
5647,C-48168,36999.425
5648,C-27948,36999.425
5649,C-13588,36999.425
5650,C-22222,36999.425
5651,C-46909,36999.425
5652,C-46719,36999.425
5653,C-48561,36999.425
5654,C-33590,36999.425
5655,C-6465,36999.425
5656,C-26717,36999.425
5657,C-34944,36999.425
5658,C-43280,36999.425
5659,C-2419,36999.425
5660,C-11724,36999.425
5661,C-7460,36999.425
5662,C-38521,36999.425
5663,C-41788,36999.425
5664,C-33463,36999.425
5665,C-16161,36999.425
5666,C-49024,36999.425
5667,C-19025,36999.425
5668,C-37109,36999.425
5669,C-6430,36999.425
5670,C-1380,36999.425
5671,C-13361,36999.425
5672,C-3078,36999.425
5673,C-11143,36999.425
5674,C-9634,36999.425
5675,C-41067,36999.425
5676,C-33223,36999.425
5677,C-3974,36999.425
5678,C-24044,36999.425
5679,C-29243,36999.425
5680,C-37475,36999.425
5681,C-13969,36999.425
5682,C-45863,36999.425
5683,C-23780,36999.425
5684,C-42163,36999.425
5685,C-39856,36999.425
5686,C-7496,36999.425
5687,C-42894,36999.425
5688,C-49730,36999.425
5689,C-37419,36999.425
5690,C-4380,36999.425
5691,C-43713,36999.425
5692,C-5045,36999.425
5693,C-12353,36999.425
5694,C-43673,36999.425
5695,C-24756,36999.425
5696,C-24647,36999.425
5697,C-207,36999.425
5698,C-18777,36999.425
5699,C-33276,36999.425
5700,C-20392,36999.425
5701,C-47823,36999.425
5702,C-3602,36999.425
5703,C-27911,36999.425
5704,C-13758,36999.425
5705,C-46679,36999.425
5706,C-36420,36999.425
5707,C-14075,36999.425
5708,C-39863,36999.425
5709,C-24035,36999.425
5710,C-34287,36999.425
5711,C-26828,36999.425
5712,C-21739,36999.425
5713,C-21451,36999.425
5714,C-48862,36999.425
5715,C-7275,36999.425
5716,C-5002,36999.425
5717,C-11940,36999.425
5718,C-9771,36999.425
5719,C-46859,36999.425
5720,C-30551,36999.425
5721,C-19159,36999.425
5722,C-43671,36999.425
5723,C-23125,36999.425
5724,C-33813,36999.425
5725,C-3255,36999.425
5726,C-18212,36999.425
5727,C-8069,36999.425
5728,C-45366,36999.425
5729,C-15031,36999.425
5730,C-27798,36999.425
5731,C-10353,36999.425
5732,C-45521,36999.425
5733,C-25181,36999.425
5734,C-8490,36999.425
5735,C-6789,36999.425
5736,C-9527,36999.425
5737,C-26902,36999.425
5738,C-36534,36999.425
5739,C-35442,36999.425
5740,C-39696,36999.425
5741,C-42783,36999.425
5742,C-31361,36999.425
5743,C-20621,36999.425
5744,C-7599,36999.425
5745,C-24378,36999.425
5746,C-16170,36999.425
5747,C-14724,36999.425
5748,C-20279,36999.425
5749,C-3183,36999.425
5750,C-7091,36999.425
5751,C-33081,36999.425
5752,C-10507,36999.425
5753,C-6997,36999.425
5754,C-30752,36999.425
5755,C-29646,36999.425
5756,C-24514,36999.425
5757,C-21587,36999.425
5758,C-8816,36999.425
5759,C-44550,36999.425
5760,C-41741,36999.425
5761,C-40536,36999.425
5762,C-35728,36999.425
5763,C-30594,36999.425
5764,C-45845,36999.425
5765,C-7550,36999.425
5766,C-49341,36999.425
5767,C-15624,36999.425
5768,C-17746,36999.425
5769,C-44745,36999.425
5770,C-29197,36999.425
5771,C-15417,36999.425
5772,C-45088,36999.425
5773,C-48686,36999.425
5774,C-14187,36999.425
5775,C-47052,36999.425
5776,C-19224,36999.425
5777,C-26033,36999.425
5778,C-30978,36999.425
5779,C-959,36999.425
5780,C-8561,36999.425
5781,C-28713,36999.425
5782,C-15087,36999.425
5783,C-49061,36999.425
5784,C-46801,36999.425
5785,C-29344,36999.425
5786,C-28212,36999.425
5787,C-46128,36999.425
5788,C-4099,36999.425
5789,C-20535,36999.425
5790,C-32902,36999.425
5791,C-25769,36999.425
5792,C-38267,36999.425
5793,C-2736,36999.425
5794,C-41542,36999.425
5795,C-384,36999.425
5796,C-35820,36999.425
5797,C-30469,36999.425
5798,C-26083,36999.425
5799,C-7134,36999.425
5800,C-28782,36999.425
5801,C-48012,36999.425
5802,C-20244,36999.425
5803,C-45606,36999.425
5804,C-38789,36999.425
5805,C-20208,36999.425
5806,C-1125,36999.425
5807,C-20799,36999.425
5808,C-195,36999.425
5809,C-43760,36999.425
5810,C-37418,36999.425
5811,C-2894,36999.425
5812,C-30037,36999.425
5813,C-4598,36999.425
5814,C-49838,36999.425
5815,C-4888,36999.425
5816,C-4286,36999.425
5817,C-4621,36999.425
5818,C-13852,36999.425
5819,C-36581,36999.425
5820,C-1622,36999.425
5821,C-24961,36999.425
5822,C-20532,36999.425
5823,C-7752,36999.425
5824,C-14705,36999.425
5825,C-38026,36999.425
5826,C-15911,36999.425
5827,C-47972,36999.425
5828,C-14208,36999.425
5829,C-37272,36999.425
5830,C-17238,36999.425
5831,C-29294,36999.425
5832,C-13942,36999.425
5833,C-5022,36999.425
5834,C-10633,36999.425
5835,C-40608,36999.425
5836,C-40821,36999.425
5837,C-11342,36999.425
5838,C-43963,36999.425
5839,C-22953,36999.425
5840,C-2061,36999.425
5841,C-8906,36999.425
5842,C-29564,36999.425
5843,C-4345,36999.425
5844,C-29710,36999.425
5845,C-17982,36999.425
5846,C-40843,36999.425
5847,C-11478,36999.425
5848,C-45414,36999.425
5849,C-16518,36999.425
5850,C-9293,36999.425
5851,C-11251,36999.425
5852,C-43478,36999.425
5853,C-23008,36999.425
5854,C-36223,36999.425
5855,C-42785,36999.425
5856,C-8761,36999.425
5857,C-14711,36999.425
5858,C-22852,36999.425
5859,C-15189,36999.425
5860,C-44107,36999.425
5861,C-39132,36999.425
5862,C-39272,36999.425
5863,C-26599,36999.425
5864,C-41059,36999.425
5865,C-18814,36999.425
5866,C-9191,36999.425
5867,C-2602,36999.425
5868,C-37948,36999.425
5869,C-33565,36999.425
5870,C-13380,36999.425
5871,C-25095,36999.425
5872,C-7578,36999.425
5873,C-31939,36999.425
5874,C-44809,36999.425
5875,C-27238,36999.425
5876,C-31504,36999.425
5877,C-8930,36999.425
5878,C-42011,36999.425
5879,C-45386,36999.425
5880,C-12,36999.425
5881,C-14728,36999.425
5882,C-10521,36999.425
5883,C-45709,36999.425
5884,C-12165,36999.425
5885,C-13621,36999.425
5886,C-46595,36999.425
5887,C-20431,36999.425
5888,C-15663,36999.425
5889,C-2229,36999.425
5890,C-36376,36999.425
5891,C-23807,36999.425
5892,C-1035,36999.425
5893,C-43085,36999.425
5894,C-7376,36999.425
5895,C-1627,36999.425
5896,C-35410,36999.425
5897,C-19247,36999.425
5898,C-32436,36999.425
5899,C-24460,36999.425
5900,C-10995,36999.425
5901,C-16771,36999.425
5902,C-28073,36999.425
5903,C-42525,36999.425
5904,C-36239,36999.425
5905,C-20443,36999.425
5906,C-47177,36999.425
5907,C-15832,36999.425
5908,C-33713,36999.425
5909,C-28362,36999.425
5910,C-30228,36999.425
5911,C-41956,36999.425
5912,C-6217,36999.425
5913,C-39468,36999.425
5914,C-42324,36999.425
5915,C-39155,36999.425
5916,C-26527,36999.425
5917,C-35899,36999.425
5918,C-39586,36999.425
5919,C-28036,36999.425
5920,C-8400,36999.425
5921,C-39248,36999.425
5922,C-24046,36999.425
5923,C-28479,36999.425
5924,C-35102,36999.425
5925,C-40652,36999.425
5926,C-498,36999.425
5927,C-23074,36999.425
5928,C-5888,36999.425
5929,C-36749,36999.425
5930,C-45350,36999.425
5931,C-22294,36999.425
5932,C-26584,36999.425
5933,C-47438,36999.425
5934,C-18012,36999.425
5935,C-2182,36999.425
5936,C-7577,36999.425
5937,C-2045,36999.425
5938,C-8697,36999.425
5939,C-27480,36999.425
5940,C-40427,36999.425
5941,C-25637,36999.425
5942,C-12850,36999.425
5943,C-27519,36999.425
5944,C-23281,36999.425
