,Customer ID,Loan Sanction Amount (USD)
5100,C-19024,38654.332
5101,C-12092,94728.25
5102,C-29058,16781.652
5103,C-6294,15881.86
5104,C-45783,45628.35
5105,C-25788,17412.729
5106,C-17452,30456.56
5107,C-32973,54890.863
5108,C-37672,279958.4
5109,C-37335,65463.062
5110,C-34136,8808.265
5111,C-43061,26324.205
5112,C-26811,21264.904
5113,C-7378,123975.914
5114,C-13862,46427.05
5115,C-21747,53275.473
5116,C-7236,13536.181
5117,C-12310,62428.062
5118,C-24609,25421.754
5119,C-4881,171925.52
5120,C-16144,69537.766
5121,C-4166,48440.383
5122,C-10245,63199.13
5123,C-7703,29522.51
5124,C-44076,22555.418
5125,C-36028,111728.375
5126,C-45994,49973.258
5127,C-26860,35688.766
5128,C-45381,289.14798
5129,C-32101,110778.51
5130,C-45650,53647.58
5131,C-6529,100896.98
5132,C-3249,112173.47
5133,C-14501,29596.725
5134,C-47482,95679.59
5135,C-9265,23283.568
5136,C-13907,13477.216
5137,C-31288,25410.86
5138,C-21128,25952.756
5139,C-31000,13856.679
5140,C-33830,40164.566
5141,C-5806,14085.535
5142,C-28960,0.0
5143,C-14102,148871.58
5144,C-2002,66279.18
5145,C-38928,31144.13
5146,C-39637,54694.508
5147,C-11868,214640.52
5148,C-22410,258.21927
5149,C-24637,1141.7181
5150,C-19825,46146.84
5151,C-21363,85102.09
5152,C-18787,67967.85
5153,C-28311,70659.5
5154,C-19240,33384.797
5155,C-2256,43650.754
5156,C-13465,96433.945
5157,C-41161,23272.543
5158,C-35320,136610.52
5159,C-2557,106799.34
5160,C-11901,82288.086
5161,C-13707,459.28522
5162,C-4691,33608.387
5163,C-4948,106847.65
5164,C-35013,1241.448
5165,C-25560,52706.953
5166,C-15549,48020.316
5167,C-17882,26693.234
5168,C-48217,26077.627
5169,C-5734,16557.238
5170,C-13381,11332.582
5171,C-44831,0.0
5172,C-21453,99619.3
5173,C-23931,144169.56
5174,C-46714,109056.93
5175,C-22735,116229.695
5176,C-15846,33910.383
5177,C-13910,109647.45
5178,C-541,16564.836
5179,C-23722,24289.928
5180,C-23468,0.0
5181,C-12670,25947.705
5182,C-31052,54711.85
5183,C-47929,74793.15
5184,C-18679,80915.05
5185,C-23467,94567.9
5186,C-49976,244403.16
5187,C-13841,40309.74
5188,C-26539,142114.17
5189,C-30850,22140.314
5190,C-20498,21691.896
5191,C-46865,58167.5
5192,C-31402,138687.88
5193,C-42130,280661.5
5194,C-30786,31192.58
5195,C-31663,18958.523
5196,C-38513,26770.367
5197,C-15261,38693.87
5198,C-38486,1190.5273
5199,C-1267,175214.25
5200,C-43362,56802.586
5201,C-20821,51427.594
5202,C-44201,94880.43
5203,C-25502,47752.297
5204,C-14087,57599.027
5205,C-19974,1481.374
5206,C-10683,0.0
5207,C-4117,19513.955
5208,C-19200,41887.855
5209,C-47276,98156.66
5210,C-18041,76579.055
5211,C-46686,39659.707
5212,C-19372,91374.55
5213,C-21338,3644.2944
5214,C-46659,36137.406
5215,C-40708,77010.15
5216,C-17376,55387.633
5217,C-9635,37283.99
5218,C-30329,37383.793
5219,C-22794,69872.41
5220,C-13945,19538.236
5221,C-42021,47734.45
5222,C-527,30660.312
5223,C-32612,98189.58
5224,C-40428,44431.32
5225,C-8175,164602.52
5226,C-25335,115857.35
5227,C-36559,40636.258
5228,C-34181,24087.307
5229,C-49559,17071.994
5230,C-27473,45011.51
5231,C-20106,63618.95
5232,C-43623,88606.13
5233,C-11795,40309.97
5234,C-26607,62725.26
5235,C-26525,133186.48
5236,C-23680,50101.867
5237,C-5423,26485.816
5238,C-16050,104688.69
5239,C-38447,16766.164
5240,C-15603,153806.05
5241,C-49509,21579.098
5242,C-25695,26512.957
5243,C-25058,48621.383
5244,C-26949,41026.906
5245,C-27148,105731.04
5246,C-43092,91667.0
5247,C-183,148956.86
5248,C-31036,30769.268
5249,C-25122,7891.3403
5250,C-13491,81831.086
5251,C-43972,19550.684
5252,C-3330,115662.57
5253,C-32302,37094.477
5254,C-34102,128510.336
5255,C-4632,26328.283
5256,C-17897,11908.737
5257,C-48972,26682.05
5258,C-32343,101548.12
5259,C-45024,30544.98
5260,C-819,147608.08
5261,C-46967,39542.875
5262,C-26832,173462.52
5263,C-24818,48476.883
5264,C-45461,68594.8
5265,C-40987,23356.031
5266,C-3610,655.61566
5267,C-37574,57437.066
5268,C-10490,88590.016
5269,C-43755,3193.2168
5270,C-9457,95743.164
5271,C-20468,0.0
5272,C-39647,5168.3354
5273,C-23024,227891.72
5274,C-29074,48955.164
5275,C-34896,28713.36
5276,C-17689,83185.17
5277,C-16146,89893.37
5278,C-37020,32314.352
5279,C-8307,22304.623
5280,C-2134,12968.703
5281,C-13904,1146.1385
5282,C-21181,22408.377
5283,C-19484,26138.807
5284,C-10745,52938.29
5285,C-38407,7486.5815
5286,C-25107,127346.2
5287,C-38115,21762.732
5288,C-24731,70658.055
5289,C-106,81296.67
5290,C-3281,26824.516
5291,C-5520,64515.32
5292,C-33562,32225.334
5293,C-46361,108347.42
5294,C-29222,53991.926
5295,C-19041,38488.082
5296,C-13258,61230.836
5297,C-32177,33002.21
5298,C-10266,38450.21
5299,C-3894,51961.727
5300,C-46377,0.0
5301,C-7106,84087.11
5302,C-1850,0.0
5303,C-8353,59509.184
5304,C-39289,381.39963
5305,C-14761,37704.83
5306,C-23984,44455.33
5307,C-49865,38730.88
5308,C-17972,17637.697
5309,C-26328,30196.896
5310,C-31589,57109.95
5311,C-653,98479.766
5312,C-37069,99037.87
5313,C-46267,0.0
5314,C-46291,2009.8079
5315,C-41904,106887.734
5316,C-37078,47763.25
5317,C-38651,20783.39
5318,C-9376,14986.58
5319,C-16710,26110.74
5320,C-27557,63960.984
5321,C-4282,59706.168
5322,C-3085,76429.61
5323,C-12988,130067.65
5324,C-26240,0.0
5325,C-31493,45015.59
5326,C-39810,54112.22
5327,C-36800,18793.346
5328,C-9616,13391.716
5329,C-7769,151430.45
5330,C-3661,38377.582
5331,C-29740,21098.867
5332,C-35302,95889.51
5333,C-18281,53722.426
5334,C-1430,16457.32
5335,C-21542,12316.945
5336,C-11156,607.9499
5337,C-23922,50464.645
5338,C-46074,38670.6
5339,C-13637,28554.422
5340,C-9677,122224.164
5341,C-26485,59069.32
5342,C-4436,160589.81
5343,C-13524,108344.05
5344,C-6792,50805.582
5345,C-31433,104709.86
5346,C-33613,39170.484
5347,C-42316,0.0
5348,C-30814,49815.72
5349,C-37241,51725.938
5350,C-38187,24569.434
5351,C-1398,72977.52
5352,C-37445,55275.598
5353,C-30369,69961.18
5354,C-39137,30877.307
5355,C-12983,49280.266
5356,C-37958,1392.8044
5357,C-46462,51887.637
5358,C-26849,62434.207
5359,C-28534,11391.622
5360,C-13209,33464.477
5361,C-36678,84611.11
5362,C-49312,50287.11
5363,C-15449,89052.086
5364,C-18017,44871.848
5365,C-1255,28043.598
5366,C-21876,99591.54
5367,C-45620,119157.9
5368,C-18488,53087.586
5369,C-47056,59151.73
5370,C-14279,5825.938
5371,C-6228,221005.75
5372,C-32821,198432.0
5373,C-21651,19219.592
5374,C-44848,63130.953
5375,C-46555,22935.668
5376,C-7167,101057.125
5377,C-89,44345.62
5378,C-8809,15591.381
5379,C-2744,24005.355
5380,C-44463,56146.2
5381,C-3755,142225.9
5382,C-4163,1527.8696
5383,C-16641,57344.97
5384,C-49587,117028.914
5385,C-29384,20715.781
5386,C-26047,15245.83
5387,C-17845,59625.99
5388,C-14269,73395.23
5389,C-44148,6512.313
5390,C-5845,75633.27
5391,C-5900,20699.67
5392,C-48833,157070.08
5393,C-37738,77901.65
5394,C-2951,334.00043
5395,C-42636,85399.19
5396,C-34089,80743.82
5397,C-49178,83225.33
5398,C-6633,47884.09
5399,C-28930,26717.178
5400,C-5106,50671.04
5401,C-46913,161492.64
5402,C-37197,51833.016
5403,C-24689,1806.3726
5404,C-33721,14375.023
5405,C-934,151638.06
5406,C-14828,121638.23
5407,C-48369,344.65738
5408,C-19437,22958.307
5409,C-14692,67341.39
5410,C-31154,31913.523
5411,C-362,46820.305
5412,C-49356,156111.38
5413,C-35700,64171.42
5414,C-13407,76209.87
5415,C-18538,21672.69
5416,C-18974,122692.17
5417,C-22363,23117.322
5418,C-47022,202.76811
5419,C-16320,49438.848
5420,C-48072,12766.108
5421,C-29628,37669.156
5422,C-36577,30630.525
5423,C-8538,232155.3
5424,C-49813,80933.195
5425,C-19068,16762.346
5426,C-35563,72459.41
5427,C-30393,59215.875
5428,C-15090,88471.42
5429,C-45511,23151.053
5430,C-16326,20963.918
5431,C-14026,25477.338
5432,C-25278,41911.273
5433,C-35579,32997.125
5434,C-15012,35077.652
5435,C-30344,50082.754
5436,C-9284,93028.63
5437,C-35905,95937.58
5438,C-16102,0.0
5439,C-24119,696.5204
5440,C-2516,65414.03
5441,C-11695,87102.58
5442,C-43131,32554.123
5443,C-11029,36304.414
5444,C-16245,107076.6
5445,C-38332,45100.984
5446,C-41611,55374.48
5447,C-396,13848.086
5448,C-15799,55583.855
5449,C-43935,1861.7429
5450,C-3502,1968.9806
5451,C-24830,48030.504
5452,C-15944,170185.83
5453,C-27859,61011.008
5454,C-20062,25532.172
5455,C-28450,127590.31
5456,C-38903,47004.457
5457,C-16882,23677.205
5458,C-17029,17123.05
5459,C-49667,36015.676
5460,C-48670,110704.734
5461,C-43918,14252.683
5462,C-28514,106600.0
5463,C-38532,2784.7063
5464,C-26698,3956.4827
5465,C-16126,26114.67
5466,C-41114,26007.664
5467,C-27013,27327.354
5468,C-36962,43166.51
5469,C-10170,30685.621
5470,C-2327,16468.03
5471,C-8639,119676.29
5472,C-37000,76556.57
5473,C-36029,67387.86
5474,C-19979,51934.945
5475,C-19452,26204.97
5476,C-36893,62782.363
5477,C-40153,95927.0
5478,C-27040,38557.332
5479,C-12291,139109.39
5480,C-32329,39093.08
5481,C-38901,126104.13
5482,C-13014,46571.01
5483,C-11166,92058.78
5484,C-7299,77195.87
5485,C-31641,27087.24
5486,C-34905,45646.094
5487,C-23819,0.0
5488,C-47457,30476.889
5489,C-40607,22472.068
5490,C-12096,50100.715
5491,C-29859,42832.98
5492,C-41013,17178.48
5493,C-4968,91165.625
5494,C-19360,41436.387
5495,C-22531,28716.521
5496,C-7822,69761.83
5497,C-17705,47445.508
5498,C-4394,93727.21
5499,C-36809,30412.732
5500,C-22511,114.01878
5501,C-39198,49454.35
5502,C-4913,110950.36
5503,C-7000,60134.062
5504,C-35606,131835.1
5505,C-44395,23208.047
5506,C-33574,2072.0933
5507,C-32812,14090.791
5508,C-36719,13257.898
5509,C-39557,59261.36
5510,C-1917,16029.882
5511,C-38857,38214.926
5512,C-8543,74429.71
5513,C-16364,24985.875
5514,C-35227,123344.12
5515,C-16980,35528.156
5516,C-5856,88443.14
5517,C-35603,51014.836
5518,C-5742,58565.53
5519,C-2214,0.0
5520,C-34281,2466.8071
5521,C-41083,49321.758
5522,C-2878,178014.52
5523,C-40392,31496.121
5524,C-5921,49789.332
5525,C-13837,43216.74
5526,C-48699,13347.355
5527,C-18320,17502.893
5528,C-36467,129353.914
5529,C-10428,63237.395
5530,C-47332,16981.05
5531,C-12301,39174.996
5532,C-32659,32665.553
5533,C-30987,59284.926
5534,C-5889,60110.92
5535,C-26564,0.0
5536,C-12238,115086.266
5537,C-47324,116114.11
5538,C-38063,25854.771
5539,C-13508,28341.037
5540,C-4543,0.0
5541,C-7536,104525.31
5542,C-27882,14735.488
5543,C-15527,36477.125
5544,C-34334,30040.463
5545,C-5265,57578.793
5546,C-36683,107191.83
5547,C-28660,247849.12
5548,C-38166,59836.023
5549,C-11562,116904.38
5550,C-38499,0.0
5551,C-4398,12738.979
5552,C-13042,100622.97
5553,C-45827,35143.863
5554,C-26059,43773.973
5555,C-25728,25343.482
5556,C-28865,65991.1
5557,C-5696,53617.18
5558,C-17389,119745.234
5559,C-8000,25133.15
5560,C-37315,57247.55
5561,C-22860,270.70825
5562,C-26594,23862.172
5563,C-30645,63704.727
5564,C-12524,106920.6
5565,C-35079,445.41788
5566,C-31836,47336.457
5567,C-46564,120628.34
5568,C-40286,110034.61
5569,C-20950,126662.555
5570,C-42064,85947.28
5571,C-37603,21195.096
5572,C-43896,76783.04
5573,C-43380,104794.44
5574,C-20900,25198.049
5575,C-16381,105775.88
5576,C-25157,102641.69
5577,C-647,45106.65
5578,C-11177,107044.52
5579,C-42757,31650.773
5580,C-40557,91609.55
5581,C-4958,11374.086
5582,C-17994,66750.31
5583,C-47451,26254.824
5584,C-24945,90856.38
5585,C-21248,9779.3545
5586,C-39149,119541.72
5587,C-44389,105322.48
5588,C-40933,12599.431
5589,C-30736,27039.352
5590,C-22864,78192.73
5591,C-10567,45865.594
5592,C-37988,97362.56
5593,C-49316,71224.18
5594,C-40812,83064.79
5595,C-31656,179886.02
5596,C-25970,22111.2
5597,C-47258,16503.934
5598,C-17396,89488.6
5599,C-20533,34362.535
5600,C-35884,96477.82
5601,C-21536,56361.816
5602,C-16948,522.37573
5603,C-1771,2064.1604
5604,C-11581,57361.61
5605,C-19054,102197.84
5606,C-13003,62940.64
5607,C-13276,23898.107
5608,C-49974,200.19362
5609,C-35016,67950.37
5610,C-20492,48596.76
5611,C-13746,4278.3955
5612,C-42966,49552.637
5613,C-13282,118853.08
5614,C-17909,21789.865
5615,C-41511,424.1683
5616,C-2990,77662.625
5617,C-3980,66021.625
5618,C-12980,18592.19
5619,C-37876,16933.986
5620,C-4695,103417.65
5621,C-10385,80936.805
5622,C-3809,122007.15
5623,C-43488,51063.52
5624,C-11504,39379.9
5625,C-7587,58087.383
5626,C-9607,41788.742
5627,C-38250,22578.152
5628,C-36558,158094.44
5629,C-8014,16555.703
5630,C-13596,24324.914
5631,C-30582,1482.3394
5632,C-30021,24385.842
5633,C-18258,130442.195
5634,C-47417,90687.266
5635,C-48343,26780.553
5636,C-49890,146083.23
5637,C-24979,63323.97
5638,C-34908,40239.51
5639,C-23517,112221.375
5640,C-12995,2464.0227
5641,C-3177,33893.008
5642,C-43422,53108.176
5643,C-810,2055.3347
5644,C-23230,24329.178
5645,C-15969,34685.31
5646,C-48865,0.0
5647,C-48168,689.3309
5648,C-27948,40666.742
5649,C-13588,26131.05
5650,C-22222,0.0
5651,C-46909,35929.82
5652,C-46719,153678.81
5653,C-48561,124532.37
5654,C-33590,38825.95
5655,C-6465,35802.734
5656,C-26717,63014.605
5657,C-34944,103811.04
5658,C-43280,25477.17
5659,C-2419,70015.14
5660,C-11724,69597.54
5661,C-7460,97375.91
5662,C-38521,6951.367
5663,C-41788,90056.06
5664,C-33463,2045.3054
5665,C-16161,19677.748
5666,C-49024,97258.22
5667,C-19025,75166.22
5668,C-37109,18064.068
5669,C-6430,140108.62
5670,C-1380,36750.734
5671,C-13361,23988.285
5672,C-3078,144238.33
5673,C-11143,1043.0558
5674,C-9634,57242.79
5675,C-41067,92700.02
5676,C-33223,0.0
5677,C-3974,8164.2085
5678,C-24044,168383.84
5679,C-29243,82.6746
5680,C-37475,99311.58
5681,C-13969,26545.824
5682,C-45863,36733.7
5683,C-23780,17.637606
5684,C-42163,91953.69
5685,C-39856,1004.5564
5686,C-7496,1832.2775
5687,C-42894,150722.9
5688,C-49730,1450.2433
5689,C-37419,0.0
5690,C-4380,31729.541
5691,C-43713,15418.954
5692,C-5045,25819.627
5693,C-12353,119485.445
5694,C-43673,21791.176
5695,C-24756,30410.56
5696,C-24647,118318.945
5697,C-207,95522.65
5698,C-18777,32722.338
5699,C-33276,76305.99
5700,C-20392,54437.76
5701,C-47823,14093.7295
5702,C-3602,0.0
5703,C-27911,42931.645
5704,C-13758,37885.48
5705,C-46679,30021.723
5706,C-36420,39973.008
5707,C-14075,97369.97
5708,C-39863,11500.898
5709,C-24035,58146.72
5710,C-34287,82551.805
5711,C-26828,1811.4856
5712,C-21739,114887.09
5713,C-21451,32188.816
5714,C-48862,22607.477
5715,C-7275,71398.61
5716,C-5002,122795.74
5717,C-11940,64317.61
5718,C-9771,3861.4976
5719,C-46859,45250.418
5720,C-30551,54627.914
5721,C-19159,806.0557
5722,C-43671,58469.227
5723,C-23125,91803.62
5724,C-33813,48096.035
5725,C-3255,94188.02
5726,C-18212,42394.453
5727,C-8069,1595.5256
5728,C-45366,45655.94
5729,C-15031,39525.082
5730,C-27798,94155.35
5731,C-10353,94531.84
5732,C-45521,29751.158
5733,C-25181,12137.681
5734,C-8490,13122.052
5735,C-6789,67936.92
5736,C-9527,50484.645
5737,C-26902,1373.3788
5738,C-36534,114385.516
5739,C-35442,25763.65
5740,C-39696,37107.594
5741,C-42783,47810.215
5742,C-31361,110988.21
5743,C-20621,91621.2
5744,C-7599,53219.32
5745,C-24378,19864.85
5746,C-16170,57184.496
5747,C-14724,20715.96
5748,C-20279,30.025936
5749,C-3183,114441.375
5750,C-7091,25075.664
5751,C-33081,38194.848
5752,C-10507,59571.61
5753,C-6997,79615.25
5754,C-30752,31236.941
5755,C-29646,35741.504
5756,C-24514,71372.95
5757,C-21587,29875.25
5758,C-8816,5491.7764
5759,C-44550,15480.726
5760,C-41741,44254.008
5761,C-40536,6317.3945
5762,C-35728,70236.63
5763,C-30594,16056.963
5764,C-45845,139365.27
5765,C-7550,45861.676
5766,C-49341,25950.482
5767,C-15624,30831.62
5768,C-17746,41593.98
5769,C-44745,219.74916
5770,C-29197,35235.36
5771,C-15417,52874.367
5772,C-45088,79096.5
5773,C-48686,187325.53
5774,C-14187,26921.324
5775,C-47052,1509.482
5776,C-19224,99152.8
5777,C-26033,90893.93
5778,C-30978,261734.12
5779,C-959,17922.504
5780,C-8561,48679.55
5781,C-28713,55692.152
5782,C-15087,25931.078
5783,C-49061,20678.572
5784,C-46801,1340.4093
5785,C-29344,48630.598
5786,C-28212,864.37775
5787,C-46128,22655.229
5788,C-4099,24013.121
5789,C-20535,105667.72
5790,C-32902,28112.998
5791,C-25769,19032.96
5792,C-38267,40704.22
5793,C-2736,155861.75
5794,C-41542,65880.49
5795,C-384,0.0
5796,C-35820,4817.313
5797,C-30469,34469.61
5798,C-26083,48011.934
5799,C-7134,18180.473
5800,C-28782,0.0
5801,C-48012,0.0
5802,C-20244,56334.31
5803,C-45606,126517.75
5804,C-38789,45869.47
5805,C-20208,89537.18
5806,C-1125,134614.78
5807,C-20799,29224.982
5808,C-195,42405.027
5809,C-43760,416.78046
5810,C-37418,3989.7615
5811,C-2894,146799.75
5812,C-30037,0.0
5813,C-4598,134098.56
5814,C-49838,113356.74
5815,C-4888,28665.896
5816,C-4286,122602.15
5817,C-4621,60325.797
5818,C-13852,35764.03
5819,C-36581,13451.144
5820,C-1622,57240.684
5821,C-24961,0.0
5822,C-20532,25754.602
5823,C-7752,61927.348
5824,C-14705,236143.58
5825,C-38026,107443.2
5826,C-15911,38312.35
5827,C-47972,44335.37
5828,C-14208,41481.125
5829,C-37272,581.2892
5830,C-17238,25035.105
5831,C-29294,47546.445
5832,C-13942,2905.5942
5833,C-5022,28894.814
5834,C-10633,50536.918
5835,C-40608,21726.611
5836,C-40821,27422.887
5837,C-11342,934.6278
5838,C-43963,89357.336
5839,C-22953,152438.83
5840,C-2061,132649.44
5841,C-8906,197343.39
5842,C-29564,0.0
5843,C-4345,44633.41
5844,C-29710,21941.32
5845,C-17982,88293.21
5846,C-40843,469.29626
5847,C-11478,167129.61
5848,C-45414,43391.547
5849,C-16518,169262.5
5850,C-9293,32178.797
5851,C-11251,40643.062
5852,C-43478,48025.883
5853,C-23008,101274.664
5854,C-36223,50064.758
5855,C-42785,58324.19
5856,C-8761,68164.46
5857,C-14711,47279.914
5858,C-22852,52829.97
5859,C-15189,58163.934
5860,C-44107,0.0
5861,C-39132,30614.422
5862,C-39272,121231.18
5863,C-26599,0.0
5864,C-41059,26877.293
5865,C-18814,224703.72
5866,C-9191,92792.33
5867,C-2602,0.0
5868,C-37948,34852.996
5869,C-33565,761.7397
5870,C-13380,26457.973
5871,C-25095,168711.44
5872,C-7578,15832.838
5873,C-31939,61161.84
5874,C-44809,29827.064
5875,C-27238,68316.69
5876,C-31504,48447.332
5877,C-8930,0.0
5878,C-42011,82211.836
5879,C-45386,2392.2158
5880,C-12,49293.684
5881,C-14728,38243.332
5882,C-10521,53966.414
5883,C-45709,17263.104
5884,C-12165,13818.092
5885,C-13621,55626.336
5886,C-46595,200742.6
5887,C-20431,23066.38
5888,C-15663,19246.764
5889,C-2229,87980.164
5890,C-36376,83352.45
5891,C-23807,63236.113
5892,C-1035,2298.9019
5893,C-43085,880.2123
5894,C-7376,49353.08
5895,C-1627,1315.656
5896,C-35410,136549.52
5897,C-19247,109796.94
5898,C-32436,28276.072
5899,C-24460,75933.445
5900,C-10995,42006.715
5901,C-16771,23101.795
5902,C-28073,45226.293
5903,C-42525,27602.623
5904,C-36239,70757.836
5905,C-20443,18718.648
5906,C-47177,141213.06
5907,C-15832,11663.52
5908,C-33713,92693.25
5909,C-28362,25892.56
5910,C-30228,58172.945
5911,C-41956,29266.756
5912,C-6217,269250.44
5913,C-39468,2009.8079
5914,C-42324,83689.08
5915,C-39155,120887.23
5916,C-26527,95970.555
5917,C-35899,17227.113
5918,C-39586,26875.473
5919,C-28036,46158.74
5920,C-8400,69655.59
5921,C-39248,23728.396
5922,C-24046,27134.2
5923,C-28479,84264.25
5924,C-35102,100546.47
5925,C-40652,148692.72
5926,C-498,98271.79
5927,C-23074,108586.48
5928,C-5888,23693.7
5929,C-36749,41409.26
5930,C-45350,27469.342
5931,C-22294,43585.844
5932,C-26584,45823.594
5933,C-47438,46037.844
5934,C-18012,67984.34
5935,C-2182,1675.4026
5936,C-7577,1980.5557
5937,C-2045,17853.812
5938,C-8697,887.482
5939,C-27480,30029.037
5940,C-40427,18781.602
5941,C-25637,44315.633
5942,C-12850,1945.0884
5943,C-27519,44358.13
5944,C-23281,11825.487
5945,C-4103,75209.836
5946,C-33406,46278.047
5947,C-10581,156166.05
5948,C-46409,15611.175
5949,C-9609,53813.305
5950,C-46319,44002.656
5951,C-31529,12007.963
5952,C-13101,842.61584
5953,C-7740,33165.484
5954,C-33210,86661.84
5955,C-49480,27435.35
5956,C-2410,750.80396
5957,C-535,44988.8
5958,C-39988,2289.8835
5959,C-25903,26872.064
5960,C-17205,37469.703
5961,C-6356,50014.45
5962,C-1636,60499.266
5963,C-36260,16707.484
5964,C-28444,51304.29
5965,C-32814,911.2555
5966,C-44750,88771.46
5967,C-22477,55833.246
5968,C-47465,103470.36
5969,C-29148,65343.082
5970,C-39259,32261.088
5971,C-46549,29831.438
5972,C-47921,24260.264
5973,C-44936,44459.93
5974,C-4870,18616.805
5975,C-5015,28783.084
5976,C-33581,431.9228
5977,C-22369,16374.474
5978,C-32606,37544.055
5979,C-13834,56867.28
5980,C-15710,74270.91
5981,C-93,171427.77
5982,C-10395,53825.766
5983,C-9918,117378.08
5984,C-18071,87793.63
5985,C-18465,22559.785
5986,C-44580,186.89995
5987,C-14737,30656.738
5988,C-12834,109223.516
5989,C-21618,61259.44
5990,C-38834,140416.95
5991,C-16300,105039.04
5992,C-3878,154756.98
5993,C-29136,44390.88
5994,C-28178,18554.604
5995,C-36280,23078.697
5996,C-25952,24994.643
5997,C-32583,35582.953
5998,C-24549,98755.836
5999,C-44549,11921.071
6000,C-48718,68811.43
6001,C-35325,317.28418
6002,C-23748,42585.832
6003,C-27920,109754.24
6004,C-1363,59658.207
6005,C-36327,1804.8326
6006,C-2798,38103.633
6007,C-38594,59108.184
6008,C-23546,59815.707
6009,C-619,42063.96
6010,C-26238,0.0
6011,C-42073,1302.7637
6012,C-34472,53461.574
6013,C-21856,113919.92
6014,C-44649,0.0
6015,C-4987,16787.062
6016,C-41699,24119.213
6017,C-5660,0.0
6018,C-39512,684.52747
6019,C-9727,99030.42
6020,C-48153,36399.145
6021,C-41480,64429.117
6022,C-15558,101709.64
6023,C-46491,93801.14
6024,C-19709,46248.37
6025,C-45592,121970.086
6026,C-37412,36128.96
6027,C-17125,0.0
6028,C-26735,97055.42
6029,C-22360,52353.297
6030,C-38410,3298.2534
6031,C-29082,100944.375
6032,C-18135,39652.445
6033,C-29990,56862.06
6034,C-40303,144777.2
6035,C-7272,22316.047
6036,C-597,2034.1536
6037,C-31715,57618.71
6038,C-24447,19892.422
6039,C-49288,43860.227
6040,C-21364,182884.75
6041,C-36505,47924.11
6042,C-27839,22154.861
6043,C-24489,59314.797
6044,C-1733,51331.02
6045,C-1896,68923.58
6046,C-46188,158177.84
6047,C-42426,24303.375
6048,C-46926,52186.777
6049,C-44280,44611.43
6050,C-32964,350.88925
6051,C-34966,32868.805
6052,C-44568,55251.93
6053,C-23241,52412.19
6054,C-28807,50006.43
6055,C-31643,16939.756
6056,C-36418,40755.543
6057,C-7101,81820.04
6058,C-4218,5223.9805
6059,C-43945,292234.28
6060,C-10623,22409.357
6061,C-23629,116489.98
6062,C-42934,17776.041
6063,C-30438,18976.523
6064,C-17008,84398.88
6065,C-39663,20045.266
6066,C-9187,19039.645
6067,C-29432,78688.17
6068,C-12626,166219.44
6069,C-13177,14547.99
6070,C-17259,20680.498
6071,C-15460,107116.0
6072,C-3514,14824.352
6073,C-6121,121377.26
6074,C-44713,98890.33
6075,C-14887,135825.42
6076,C-35718,58533.188
6077,C-9750,22886.572
6078,C-45297,35274.555
6079,C-40119,23446.662
6080,C-175,49772.3
6081,C-41482,93855.42
6082,C-33849,26.11243
6083,C-6327,9215.34
6084,C-10169,38218.664
6085,C-460,1208.0007
6086,C-39092,10081.319
6087,C-45752,107062.875
6088,C-48001,54094.926
6089,C-31469,95951.56
6090,C-30397,53271.51
6091,C-19183,95982.695
6092,C-21168,156243.17
6093,C-47676,50186.508
6094,C-600,54512.965
6095,C-28112,107515.57
6096,C-7487,124073.516
6097,C-45162,8519.162
6098,C-2539,71859.46
6099,C-22771,70024.65
6100,C-14773,21468.812
6101,C-7507,105395.48
6102,C-24809,19916.047
6103,C-15953,75945.09
6104,C-35193,298502.56
6105,C-3118,32770.758
6106,C-10488,91304.164
6107,C-15573,38765.633
6108,C-41670,16509.023
6109,C-39926,44252.11
6110,C-30559,33301.28
6111,C-21297,73057.46
6112,C-27666,79739.42
6113,C-27011,19333.148
6114,C-4274,42324.62
6115,C-38652,32931.84
6116,C-15987,11414.412
6117,C-20347,40299.613
6118,C-34389,61414.66
6119,C-18706,143477.17
6120,C-20963,11206.88
6121,C-40419,13515.635
6122,C-1298,0.0
6123,C-10572,45442.137
6124,C-7995,5213.71
6125,C-45952,29986.303
6126,C-22151,26184.81
6127,C-49294,87147.03
6128,C-5698,16786.855
6129,C-30248,27387.51
6130,C-36085,30113.13
6131,C-38963,985.7455
6132,C-33418,12368.622
6133,C-46219,41744.195
6134,C-25671,35163.855
6135,C-2124,24291.908
6136,C-49697,48927.605
6137,C-46251,144817.0
6138,C-11725,111833.84
6139,C-27249,23164.957
6140,C-17361,688.4615
6141,C-41384,29205.678
6142,C-4143,158679.67
6143,C-17294,164223.11
6144,C-46548,37197.637
6145,C-46323,59540.86
6146,C-44066,17949.55
6147,C-7122,120747.625
6148,C-9336,1173.8923
6149,C-2066,109309.15
6150,C-26224,91110.73
6151,C-23923,46689.61
6152,C-3102,50132.477
6153,C-32757,47595.906
6154,C-35088,129991.34
6155,C-29782,140203.05
6156,C-29718,61391.43
6157,C-24032,89633.36
6158,C-18003,59724.305
6159,C-42445,50978.64
6160,C-43393,39519.48
6161,C-22060,30657.469
6162,C-31157,148759.84
6163,C-38218,23916.898
6164,C-5199,41496.17
6165,C-26135,63791.293
6166,C-48006,136738.08
6167,C-21470,51004.566
6168,C-8536,28340.928
6169,C-30199,79620.37
6170,C-12104,48661.69
6171,C-36408,43302.617
6172,C-41300,34752.09
6173,C-19149,17638.297
6174,C-30145,69629.13
